name,ID,age,birth_zoo,birthdate,child_as_father,child_as_mother,cur_zoo,dead_cause,deaddate,father,gender,image,mother,move_date1,move_date2,move_date3,move_zoo1,move_zoo2,move_zoo3,reading
瞬平,44,14,平川動物公園,2011年7月4日,,,富士サファリパーク,,2016年10月12日,瞬瞬 (https://www.notion.so/14542aa6316c80e18e3ef6afea2042ac?pvs=21),オス,https://www.codaworry.com/images/submitted/VXTN1lyADQA.jpg,風美 (https://www.notion.so/11f42aa6316c80d7875de6f56117e2a2?pvs=21),2015年11月26日,,,富士サファリパーク,,,シュンペイ
風菜,45,13,千葉市動物公園,2012年7月3日,,,富士サファリパーク,,,クウタ (https://www.notion.so/11f42aa6316c80fb9ea3dd349ef4b7f8?pvs=21),メス,https://www.codaworry.com/images/submitted/V4Ohq_aADQA.jpg,メイメイ (https://www.notion.so/11f42aa6316c8041bb0ee6962cc96bd0?pvs=21),2014年6月3日,,,富士サファリパーク,,,フウナ
源太,46,13,千葉市動物公園,2012年7月3日,,,東武動物公園,,,クウタ (https://www.notion.so/11f42aa6316c80fb9ea3dd349ef4b7f8?pvs=21),オス,"https://www.codaworry.com/images/submitted/XXiG4UcADQA.jpg, https://www.codaworry.com/images/submitted/V-GdXR3ADQB.jpg",メイメイ (https://www.notion.so/11f42aa6316c8041bb0ee6962cc96bd0?pvs=21),2017年10月31日,,,東武動物公園,,,ゲンタ
まい,47,12,千葉市動物公園,2013年6月23日,,レイ (https://www.notion.so/16542aa6316c80e9a057d27611290e2e?pvs=21),大牟田市動物園,,,クウタ (https://www.notion.so/11f42aa6316c80fb9ea3dd349ef4b7f8?pvs=21),メス,https://www.codaworry.com/images/submitted/VzRwnU3ADQA.jpg,メイメイ (https://www.notion.so/11f42aa6316c8041bb0ee6962cc96bd0?pvs=21),2016年11月17日,,,大牟田市動物園,,,
みい,48,12,千葉市動物公園,2013年6月23日,,,千葉市動物公園,,,クウタ (https://www.notion.so/11f42aa6316c80fb9ea3dd349ef4b7f8?pvs=21),メス,"https://www.codaworry.com/images/submitted/XHkjZHGADQA.jpg, https://www.codaworry.com/images/submitted/XgUE0WuADQN.jpg",メイメイ (https://www.notion.so/11f42aa6316c8041bb0ee6962cc96bd0?pvs=21),,,,,,,
キャラ,49,12,こども動物自然公園,2013年7月10日,"光 (https://www.notion.so/14042aa6316c80c08663e458528fb7f5?pvs=21), 秀 (https://www.notion.so/14042aa6316c8075a4a0e5a44adccdd8?pvs=21), 令明 (https://www.notion.so/14042aa6316c80ae9faefeeca3dcc096?pvs=21)",,福知山市動物園,腸閉塞,2023年2月11日,コウタ (https://www.notion.so/11f42aa6316c80be94e3f541051482ed?pvs=21),オス,"https://www.codaworry.com/images/submitted/W3P1BKhADQA.jpg, https://www.codaworry.com/images/submitted/W7RXPchADQE.jpg, https://www.codaworry.com/images/submitted/W7Za3OcADQI.jpg",リリィ (https://www.notion.so/12342aa6316c80f983e1e2b8fd0e712c?pvs=21),2014年4月21日,,,福知山市動物園,,,
メル,50,12,こども動物自然公園,2013年7月10日,,,天王寺動物園,腸閉塞,2025年3月31日,コウタ (https://www.notion.so/11f42aa6316c80be94e3f541051482ed?pvs=21),オス,"https://www.codaworry.com/images/submitted/V1q6HmZADQA.jpg, https://www.codaworry.com/images/submitted/V4ZwYYBADQA.jpg, https://www.codaworry.com/images/submitted/W9yvXacADQB.jpg",リリィ (https://www.notion.so/12342aa6316c80f983e1e2b8fd0e712c?pvs=21),2015年4月21日,,,天王寺動物園,,,
優希,51,12,とべ動物園,2013年7月4日,"耀 (https://www.notion.so/16842aa6316c8063975eca64d0cf5a35?pvs=21), 輝 (https://www.notion.so/16842aa6316c803e8c01dbb0859cf3c3?pvs=21), 優香 (https://www.notion.so/16842aa6316c80acb2e6e878cb5adc8c?pvs=21)",,秋吉台サファリランド,,,山鳩 (https://www.notion.so/14842aa6316c805cbf3bcfb5a214d9db?pvs=21),オス,"https://www.codaworry.com/images/submitted/W03NuNSADQA.jpg, https://cdn.4travel.jp/img/thumbnails/imk/travelogue_pict/47/58/19/650x_47581900.jpg?updated_at=1487926682, https://cdn.4travel.jp/img/thumbnails/imk/travelogue_pict/47/58/19/650x_47581901.jpg?updated_at=1487926682, https://cdn.4travel.jp/img/thumbnails/imk/travelogue_pict/47/58/19/650x_47581905.jpg?updated_at=1487926682, https://cdn.4travel.jp/img/thumbnails/imk/travelogue_pict/47/58/19/650x_47581907.jpg?updated_at=1487926682, https://cdn.4travel.jp/img/thumbnails/imk/travelogue_pict/47/58/19/650x_47581949.jpg?updated_at=1487926682",優花_徳山 (https://www.notion.so/_-11f42aa6316c800181a0e4e1ceb58c76?pvs=21),2015年4月2日,,,秋吉台サファリランド,,,ユウキ
楢,52,25,安佐動物公園,2000年7月17日,,"シュウナ (https://www.notion.so/12142aa6316c801f9dcbc1297ada9d4c?pvs=21), クウ (https://www.notion.so/12142aa6316c80a889f2f45d91965e28?pvs=21), シー (https://www.notion.so/12142aa6316c804a941efcaf68cebc0c?pvs=21), 風太 (https://www.notion.so/11d42aa6316c80048117e5497d3f5ab0?pvs=21), ミウ (https://www.notion.so/14442aa6316c80bcb17be87d981762a1?pvs=21)",日本平動物園,,2012年3月18日,ロンロン_長崎 (https://www.notion.so/_-13942aa6316c80d283d9e8c3db7a2173?pvs=21),メス,"https://pds.exblog.jp/pds/1/200606/16/06/d0072106_2141723.jpg, https://pds.exblog.jp/pds/1/200705/25/06/d0072106_22444914.jpg, https://pds.exblog.jp/pds/1/200609/25/06/d0072106_10334861.jpg",バナナ_安佐 (https://www.notion.so/_-13942aa6316c801a847be4b4d4f75521?pvs=21),2001年12月18日,,,日本平動物園,,,ナラ
周周_徳山,53,24,徳山動物園,2001年7月21日,"シュウナ (https://www.notion.so/12142aa6316c801f9dcbc1297ada9d4c?pvs=21), クウ (https://www.notion.so/12142aa6316c80a889f2f45d91965e28?pvs=21), シー (https://www.notion.so/12142aa6316c804a941efcaf68cebc0c?pvs=21), ミウ (https://www.notion.so/14442aa6316c80bcb17be87d981762a1?pvs=21)",,日本平動物園,,2015年12月27日,周周_徳山_中国 (https://www.notion.so/_-_-15c42aa6316c804a9375cc43b5a3d330?pvs=21),オス,"https://www.codaworry.com/images/submitted/XGHv7SlADQA.jpg, https://pds.exblog.jp/pds/1/200609/25/06/d0072106_10253858.jpg",遊優_ひらパー (https://www.notion.so/_-14042aa6316c800fb7edd45aa0d351a7?pvs=21),2004年3月18日,,,日本平動物園,,,シュウシュウ
シュウナ,54,19,日本平動物園,2006年7月4日,,,天王寺動物園,,,周周_徳山 (https://www.notion.so/_-12142aa6316c80df9e9ed7f6516c6821?pvs=21),メス,"https://www.codaworry.com/images/submitted/WaQNVGvADQA.jpg, https://pds.exblog.jp/pds/1/200609/25/06/d0072106_10361427.jpg, https://pds.exblog.jp/pds/1/200708/22/06/d0072106_9404122.jpg",楢 (https://www.notion.so/12142aa6316c808ba35ad928db5986fe?pvs=21),2007年4月2日,,,天王寺動物園,,,
クウ,55,17,日本平動物園,2008年7月3日,,,遊亀公園附属動物園,腸閉塞,2021年2月20日,周周_徳山 (https://www.notion.so/_-12142aa6316c80df9e9ed7f6516c6821?pvs=21),メス,"https://www.codaworry.com/images/submitted/WmmMM7wADQA.jpg, https://pds.exblog.jp/pds/1/200901/04/06/d0072106_10103442.jpg, https://pds.exblog.jp/pds/1/200901/04/06/d0072106_10173100.jpg, https://pds.exblog.jp/pds/1/200903/26/06/d0072106_12124832.jpg, https://pds.exblog.jp/pds/1/201003/23/06/d0072106_21201180.jpg",楢 (https://www.notion.so/12142aa6316c808ba35ad928db5986fe?pvs=21),2009年4月8日,,,遊亀公園附属動物園,,,
シー,56,15,日本平動物園,2010年7月19日,,"ミホ (https://www.notion.so/12142aa6316c80b59785ed7a3148d475?pvs=21), まつば (https://www.notion.so/11d42aa6316c80a3a7c4cab3dda81793?pvs=21), タケル (https://www.notion.so/12142aa6316c80f89acbd0721cc348bc?pvs=21), ヤマト (https://www.notion.so/12142aa6316c8093b811fa7dceb92ac0?pvs=21), まるこ (https://www.notion.so/12142aa6316c800abff2e39cee1597fe?pvs=21), まるお (https://www.notion.so/12142aa6316c8079a2a7f09d2b2f4a3c?pvs=21)",日本平動物園,循環不全,2019年3月22日,周周_徳山 (https://www.notion.so/_-12142aa6316c80df9e9ed7f6516c6821?pvs=21),メス,"https://www.codaworry.com/images/submitted/WNFMFwAADQA.jpg, https://pds.exblog.jp/pds/1/201011/28/06/d0072106_23334484.jpg, https://pds.exblog.jp/pds/1/201110/09/06/d0072106_1846467.jpg, https://pds.exblog.jp/pds/1/201301/04/06/d0072106_15211223.jpg",楢 (https://www.notion.so/12142aa6316c808ba35ad928db5986fe?pvs=21),,,,,,,
タク,58,15,こども動物自然公園,2010年6月15日,"ミホ (https://www.notion.so/12142aa6316c80b59785ed7a3148d475?pvs=21), まつば (https://www.notion.so/11d42aa6316c80a3a7c4cab3dda81793?pvs=21), タケル (https://www.notion.so/12142aa6316c80f89acbd0721cc348bc?pvs=21), ヤマト (https://www.notion.so/12142aa6316c8093b811fa7dceb92ac0?pvs=21), まるこ (https://www.notion.so/12142aa6316c800abff2e39cee1597fe?pvs=21), まるお (https://www.notion.so/12142aa6316c8079a2a7f09d2b2f4a3c?pvs=21), ニコ (https://www.notion.so/12142aa6316c80bfa0ffccb9012ab170?pvs=21)",,日本平動物園,循環不全,2024年7月16日,ミンミン_徳山 (https://www.notion.so/_-12442aa6316c80139098d955928163de?pvs=21),オス,"https://www.codaworry.com/images/submitted/WoE0WNcADQA.jpg, https://www.codaworry.com/images/submitted/WQA5OkAADQA.jpg, https://www.codaworry.com/images/submitted/ZC_P-soADQB.jpg, https://www.codaworry.com/images/submitted/WlvB33WADQA.jpg",ナツ (https://www.notion.so/12342aa6316c80a29464cfbc9f106817?pvs=21),2012年7月2日,,,日本平動物園,,,
ミホ,59,12,日本平動物園,2013年7月9日,,,姫路市立動物園,,,タク (https://www.notion.so/12142aa6316c80388e88df9e30497f27?pvs=21),メス,"https://www.codaworry.com/images/submitted/X0HCfSvADQA.jpg, https://www.nhdzoo.jp/_event_img/thm_450_450_47_5.jpg",シー (https://www.notion.so/12142aa6316c804a941efcaf68cebc0c?pvs=21),2015年3月9日,,,姫路市立動物園,,,
タケル,60,10,日本平動物園,2015年7月29日,,,日本平動物園,,2015年12月17日,タク (https://www.notion.so/12142aa6316c80388e88df9e30497f27?pvs=21),オス,"https://livedoor.blogimg.jp/redpandalabo/imgs/1/3/139c3588-s.jpg, https://livedoor.blogimg.jp/redpandalabo/imgs/4/7/4762f83d-s.jpg, https://livedoor.blogimg.jp/redpandalabo/imgs/9/2/922cdd37-s.jpg",シー (https://www.notion.so/12142aa6316c804a941efcaf68cebc0c?pvs=21),,,,,,,
ヤマト,61,10,日本平動物園,2015年7月29日,,,神戸どうぶつ王国,,,タク (https://www.notion.so/12142aa6316c80388e88df9e30497f27?pvs=21),オス,"https://www.codaworry.com/images/submitted/XOXmQWrADQA.jpg, https://www.codaworry.com/images/submitted/Whw4lBpADQB.jpg, https://www.codaworry.com/images/submitted/WKFyoyuADQB.jpg",シー (https://www.notion.so/12142aa6316c804a941efcaf68cebc0c?pvs=21),2018年1月29日,2025年2月17日,,かみね動物園,神戸どうぶつ王国,,
まるこ,62,7,日本平動物園,2018年7月11日,,,東山動物園,,,タク (https://www.notion.so/12142aa6316c80388e88df9e30497f27?pvs=21),メス,https://www.codaworry.com/images/submitted/Xv6ptyPADQA.jpg,シー (https://www.notion.so/12142aa6316c804a941efcaf68cebc0c?pvs=21),2020年12月7日,,,東山動物園,,,
まるお,63,7,日本平動物園,2018年7月11日,,,日本平動物園,,,タク (https://www.notion.so/12142aa6316c80388e88df9e30497f27?pvs=21),オス,https://www.codaworry.com/images/submitted/W6Ip3UQADQA.jpg,シー (https://www.notion.so/12142aa6316c804a941efcaf68cebc0c?pvs=21),,,,,,,
ホーマー,64,13,カナダ,2012年6月11日,,"ホーリー (https://www.notion.so/12142aa6316c8078830ed5f2c71f2831?pvs=21), ニコ (https://www.notion.so/12142aa6316c80bfa0ffccb9012ab170?pvs=21), れいか (https://www.notion.so/15642aa6316c80d08250fa11688baada?pvs=21)",日本平動物園,,,ローバー (https://www.notion.so/15642aa6316c800d92dceb2593ab3d8a?pvs=21),メス,"https://www.codaworry.com/images/submitted/VODXb11ADQA.jpg, https://pds.exblog.jp/pds/1/201605/01/06/d0072106_21185987.jpg, https://pds.exblog.jp/pds/1/201605/01/06/d0072106_21133055.jpg",ベイリー (https://www.notion.so/15642aa6316c80d09a42c834352582bb?pvs=21),2016年3月15日,,,日本平動物園,,,
ホーリー,66,9,日本平動物園,2016年6月2日,,,富山市ファミリーパーク,,,リンゼン (https://www.notion.so/18242aa6316c800aa39afdee904a111d?pvs=21),メス,"https://www.codaworry.com/images/submitted/XyHQ1V6ADQA.jpg, https://www.codaworry.com/images/submitted/XS6ACKlADQA.jpg, https://www.codaworry.com/images/submitted/YMz9CWJADQG.jpg",ホーマー (https://www.notion.so/12142aa6316c80bfb5e1d52fc394024d?pvs=21),2020年12月29日,2025年2月11日,,茶臼山動物園,富山市ファミリーパーク,,
縞縞,67,10,旭山動物園,2015年6月27日,れいか (https://www.notion.so/15642aa6316c80d08250fa11688baada?pvs=21),,のんほいパーク,,,チャーミン (https://www.notion.so/12442aa6316c801bb19fed94804172bd?pvs=21),オス,"https://www.codaworry.com/images/submitted/WQ-ytgzADQA.jpg, https://www.codaworry.com/images/submitted/YqMe0cnADQ0.jpg, https://www.codaworry.com/images/submitted/XVACR6vADQB.jpg",渝渝 (https://www.notion.so/14f42aa6316c806d9ec1c2d8fbc52764?pvs=21),2017年12月27日,2023年1月9日,,日本平動物園,のんほいパーク,,ガオガオ
ニコ,69,8,日本平動物園,2017年6月23日,,"かずのこ (https://www.notion.so/12142aa6316c80f5a2d0fc082abbd7da?pvs=21), えみ (https://www.notion.so/15542aa6316c80bb8e91fc12c4c226d0?pvs=21)",日本平動物園,,,タク (https://www.notion.so/12142aa6316c80388e88df9e30497f27?pvs=21),メス,https://www.codaworry.com/images/submitted/Xo3NbnwADQA.jpg,ホーマー (https://www.notion.so/12142aa6316c80bfb5e1d52fc394024d?pvs=21),,,,,,,
和,70,6,富山市ファミリーパーク,2019年7月2日,"かずのこ (https://www.notion.so/12142aa6316c80f5a2d0fc082abbd7da?pvs=21), えみ (https://www.notion.so/15542aa6316c80bb8e91fc12c4c226d0?pvs=21)",,日本平動物園,,,ロッポ (https://www.notion.so/14f42aa6316c80c2821dd72fddd8c6a9?pvs=21),オス,https://www.codaworry.com/images/submitted/X9ptwpkADQA.jpg,アンコ_大島 (https://www.notion.so/_-15542aa6316c80568d7fe11e15832928?pvs=21),2020年12月29日,,,日本平動物園,,,カズ
かずのこ,71,4,日本平動物園,2021年8月4日,,,桐生が岡動物園,,,和 (https://www.notion.so/12142aa6316c804f9debe44d875eaefd?pvs=21),オス,"https://www.codaworry.com/images/submitted/YGNom9oADQA.jpg, https://www.codaworry.com/images/submitted/YJmy8FCADQE.jpg, https://www.codaworry.com/images/submitted/X2iXJyMADQW.jpg, https://www.codaworry.com/images/submitted/Y1ddfNJADQB.jpg, https://www.codaworry.com/images/submitted/X0NEUkJADQQ.jpg",ニコ (https://www.notion.so/12142aa6316c80bfa0ffccb9012ab170?pvs=21),2024年4月16日,,,桐生が岡動物園,,,
花,72,35,西山動物園,1990年6月29日,,,大森山動物園,,2005年11月10日,友友_茶臼山 (https://www.notion.so/_-15a42aa6316c800c9c61f067cdb8edec?pvs=21),メス,,蘭蘭 (https://www.notion.so/15a42aa6316c804e809bc50fa21a58d4?pvs=21),1997年4月7日,,,大森山動物園,,,ハナ
香香,73,32,八木山動物公園,1993年6月30日,,,大森山動物園,,2001年12月14日,健健_市川 (https://www.notion.so/_-18742aa6316c80a081d1efb08aa52f59?pvs=21),メス,,鈴鈴_八木山 (https://www.notion.so/_-18742aa6316c804a90cdc15e384d6dee?pvs=21),2001年7月6日,,,大森山動物園,,,シャンシャン
健健,74,30,徳山動物園,1995年7月6日,"風_大森山 (https://www.notion.so/_-12142aa6316c8043a595e6fd7a8c5d7d?pvs=21), 陸_大森山 (https://www.notion.so/_-12142aa6316c80e0a839d40e1729b814?pvs=21), 麻麻 (https://www.notion.so/12142aa6316c80c895e1e22a7fa7ba6c?pvs=21), 飲飲 (https://www.notion.so/12142aa6316c80aea5b0da6ce81013fb?pvs=21), 杏杏 (https://www.notion.so/12142aa6316c8092b7cde08a89f8c04a?pvs=21)",,大森山動物園,,2005年12月25日,周周_徳山_中国 (https://www.notion.so/_-_-15c42aa6316c804a9375cc43b5a3d330?pvs=21),オス,,美美_池田 (https://www.notion.so/_-15542aa6316c809eb4b8e4c63bad9f86?pvs=21),1997年4月8日,,,大森山動物園,,,ジェンジェン
ナナ_多摩,75,24,多摩動物公園,2001年7月13日,,"風_大森山 (https://www.notion.so/_-12142aa6316c8043a595e6fd7a8c5d7d?pvs=21), 陸_大森山 (https://www.notion.so/_-12142aa6316c80e0a839d40e1729b814?pvs=21), 麻麻 (https://www.notion.so/12142aa6316c80c895e1e22a7fa7ba6c?pvs=21), 飲飲 (https://www.notion.so/12142aa6316c80aea5b0da6ce81013fb?pvs=21), 杏杏 (https://www.notion.so/12142aa6316c8092b7cde08a89f8c04a?pvs=21)",大森山動物園,,2018年2月9日,ブーブー (https://www.notion.so/13242aa6316c80d0a871f3baebc78246?pvs=21),メス,"https://pds.exblog.jp/pds/1/201106/15/06/d0072106_23211837.jpg, https://www.tokyo-zoo.net/Topics/upfiles/314_large.jpg, http://blog01.linkclub.jp/media/975/20060219-20060219-4.jpg",寧寧_到津 (https://www.notion.so/_-13242aa6316c808eaaeac08159be79f6?pvs=21),2003年4月23日,,,大森山動物園,,,
風_大森山,76,21,大森山動物園,2004年7月13日,,,大森山動物園,,2006年11月6日,健健 (https://www.notion.so/12142aa6316c805db8c5d4a6d1ca84a8?pvs=21),オス,http://www.mikiji.tv/column/lesser/image/fuu.jpg,ナナ_多摩 (https://www.notion.so/_-12142aa6316c80008667d5726b0515a9?pvs=21),,,,,,,フウ
陸_大森山,77,21,大森山動物園,2004年7月13日,,百合 (https://www.notion.so/11d42aa6316c80f6a217d300f01fc367?pvs=21),大森山動物園,,2014年10月8日,健健 (https://www.notion.so/12142aa6316c805db8c5d4a6d1ca84a8?pvs=21),メス,https://www.codaworry.com/images/submitted/XcPv8V1ADQA.jpg,ナナ_多摩 (https://www.notion.so/_-12142aa6316c80008667d5726b0515a9?pvs=21),,,,,,,リク
麻麻,78,20,大森山動物園,2005年7月7日,,,安佐動公園,,2022年6月28日,健健 (https://www.notion.so/12142aa6316c805db8c5d4a6d1ca84a8?pvs=21),メス,https://www.codaworry.com/images/submitted/V5byhRkADQA.jpg,ナナ_多摩 (https://www.notion.so/_-12142aa6316c80008667d5726b0515a9?pvs=21),2008年12月26日,2013年2月18日,,かみね動物園,安佐動物公園,,マーマー
飲飲,79,20,大森山動物園,2005年7月7日,,,大森山動物園,,2009年7月9日,健健 (https://www.notion.so/12142aa6316c805db8c5d4a6d1ca84a8?pvs=21),オス,,ナナ_多摩 (https://www.notion.so/_-12142aa6316c80008667d5726b0515a9?pvs=21),,,,,,,ヤムヤム
杏杏,80,20,大森山動物園,2005年7月7日,,,上野動物園,,2017年11月28日,健健 (https://www.notion.so/12142aa6316c805db8c5d4a6d1ca84a8?pvs=21),メス,"https://www.codaworry.com/images/submitted/UW8__E4ADQA.jpg, https://cdn.4travel.jp/img/thumbnails/imk/travelogue_pict/32/24/98/650x_32249895.jpg?updated_at=1391597959, https://pds.exblog.jp/pds/1/201107/03/06/d0072106_10174286.jpg, https://pds.exblog.jp/pds/1/201107/03/06/d0072106_10204330.jpg",ナナ_多摩 (https://www.notion.so/_-12142aa6316c80008667d5726b0515a9?pvs=21),2007年11月13日,,,上野動物園,,,アンアン
キン,81,13,円山動物園,2012年7月20日,,コキン (https://www.notion.so/12342aa6316c8069b598db0001536a8f?pvs=21),釧路市動物園,腸閉塞,2017年8月17日,星太 (https://www.notion.so/12342aa6316c80fdbd64c56b25066fa6?pvs=21),メス,"https://www.codaworry.com/images/submitted/YIcHuyWADQR.jpg, https://www.codaworry.com/images/submitted/WxInmtAADQB.jpg, https://www.codaworry.com/images/submitted/Vx2ZDjeADQD.jpg, https://www.codaworry.com/images/submitted/Xx-UcklADQI.jpg",ココ (https://www.notion.so/12342aa6316c806dbebfd5205d05a32f?pvs=21),2016年6月17日,,,釧路市動物園,,,
ギン,82,13,円山動物園,2012年7月20日,,円美 (https://www.notion.so/11f42aa6316c80cabfc0d1952feedae6?pvs=21),円山動物園,落下死,2020年7月22日,星太 (https://www.notion.so/12342aa6316c80fdbd64c56b25066fa6?pvs=21),メス,https://www.codaworry.com/images/submitted/XNqRtyHADQM.jpg,ココ (https://www.notion.so/12342aa6316c806dbebfd5205d05a32f?pvs=21),,,,,,,
コキン,83,8,釧路市動物園,2017年6月28日,,"緒海 (https://www.notion.so/12342aa6316c80ee934fc8c0c157acbc?pvs=21), 來海 (https://www.notion.so/12342aa6316c80068791cfc18df84646?pvs=21)",八景島シーパラダイス,腸閉塞,2025年1月18日,シンゲン (https://www.notion.so/12342aa6316c80039216d8b4ec35a651?pvs=21),メス,"https://www.codaworry.com/images/submitted/W8YjpnZADQA.jpg, https://www.codaworry.com/images/submitted/WF9qcrSADQE.jpg, https://www.codaworry.com/images/submitted/WsNl9vfADQF.jpg, https://www.codaworry.com/images/submitted/W1iD_D3ADQC.jpg",キン (https://www.notion.so/12342aa6316c80ad89ebd1bd34ea2dce?pvs=21),2019年5月27日,,,八景島シーパラダイス,,,
星太,84,20,茶臼山動物園,2005年6月23日,"キン (https://www.notion.so/12342aa6316c80ad89ebd1bd34ea2dce?pvs=21), ギン (https://www.notion.so/12342aa6316c806a9e68f66572e94f65?pvs=21), ライラ (https://www.notion.so/12342aa6316c80199b23d9e71b34c5d4?pvs=21), リリィ (https://www.notion.so/12342aa6316c80f983e1e2b8fd0e712c?pvs=21), ホクト (https://www.notion.so/12342aa6316c80f98019f0b459c59eca?pvs=21)",,円山動物園,老衰,2024年11月30日,キキ_徳山 (https://www.notion.so/_-12342aa6316c80ad8a6afc7b1944b911?pvs=21),オス,"https://www.codaworry.com/images/submitted/V-FXiiBADQA.jpg, https://www.codaworry.com/images/submitted/XDyj-F9ADQN.jpg, https://pds.exblog.jp/pds/1/200808/08/45/e0123945_139586.jpg, https://pds.exblog.jp/pds/1/200808/08/45/e0123945_1395088.jpg, https://pds.exblog.jp/pds/1/200808/08/45/e0123945_1401798.jpg, https://pds.exblog.jp/pds/1/200808/08/45/e0123945_141535.jpg, https://www.codaworry.com/images/submitted/YA3Ff98ADQA.jpg, https://www.codaworry.com/images/submitted/YbA9vv9ADQA.jpg",流星 (https://www.notion.so/12342aa6316c8060a96af9fbfd9072f1?pvs=21),2008年6月28日,,,円山動物園,,,セイタ
